,True 20,True 21,True 22,True 23,True 24,True 25,True 26,True 27,True 28,True 29,True 30,True 31,True 32,True 33,True 34,True 35,True 36,True 37,True 38,True 39,True 40,True 41,True 42,True 43,True 44,True 45,True 46,True 47
3421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,390.0,390.0,255.0,255.0,255.0,255.0,255.0,255.0,269.6666666666667,269.6666666666667,269.6666666666667,269.6666666666667,269.6666666666667,269.6666666666667,269.6666666666667,269.6666666666667
3422,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,218.5,218.5,218.5,218.5,218.5,218.5,218.5,254.0,254.0,254.0,254.0,254.0,254.0
3423,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,301.415,301.415,301.415,301.415,301.415,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996,327.60999999999996
3424,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,418.0
3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,544.0,544.0,544.0,544.0,544.0,382.6666666666667,382.6666666666667,382.6666666666667,382.6666666666667,382.6666666666667,382.6666666666667,382.6666666666667,382.6666666666667,382.6666666666667,382.6666666666667,382.6666666666667,382.6666666666667
3426,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,113.5,113.5,113.5,113.5,113.5,202.33333333333334,202.33333333333334,202.33333333333334,202.33333333333334,202.33333333333334,202.33333333333334,202.33333333333334,202.33333333333334,202.33333333333334,202.33333333333334,202.33333333333334,202.33333333333334,202.33333333333334
3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,256.6666666666667,256.6666666666667,256.6666666666667,256.6666666666667,256.6666666666667,256.6666666666667,256.6666666666667,256.6666666666667,256.6666666666667,256.6666666666667
3428,0.0,0.0,0.0,0.0,0.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,220.685,220.685,220.685,220.685,253.12333333333333,253.12333333333333,253.12333333333333,253.12333333333333,253.12333333333333,253.12333333333333,253.12333333333333,253.12333333333333,253.12333333333333,253.12333333333333,253.12333333333333,253.12333333333333
3429,415.76,415.76,415.76,415.76,415.76,415.76,415.76,415.76,415.76,415.76,415.76,415.76,415.76,415.76,311.84,311.84,311.84,311.84,311.84,311.84,311.84,311.84,311.84,311.84,311.84,311.84,311.84,311.84
3430,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0
3431,1188.0,1188.0,1188.0,1188.0,1188.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0
3432,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,62.5,62.5,62.5,62.5,62.5,62.5,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0
3433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,209.85,209.85,144.18,144.18,144.18,144.18,144.18,144.18,144.18,144.18,144.18,144.18,144.18,144.18,144.18,144.18
3434,757.0,757.0,757.0,757.0,757.0,757.0,757.0,757.0,757.0,757.0,757.0,454.0,454.0,454.0,454.0,431.7966666666666,431.7966666666666,431.7966666666666,431.7966666666666,431.7966666666666,431.7966666666666,431.7966666666666,431.7966666666666,431.7966666666666,431.7966666666666,431.7966666666666,431.7966666666666,431.7966666666666
3435,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,163.5,163.5,163.5,163.5,163.5,129.33333333333334,129.33333333333334,129.33333333333334,129.33333333333334,129.33333333333334,129.33333333333334,129.33333333333334,129.33333333333334,129.33333333333334,129.33333333333334,129.33333333333334,129.33333333333334,129.33333333333334
3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,660.0,660.0,660.0,660.0,485.0,485.0
3437,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,592.6666666666666,592.6666666666666,592.6666666666666,592.6666666666666,592.6666666666666,592.6666666666666,459.5,459.5,459.5,459.5,459.5,459.5,459.5,459.5,459.5,459.5
3438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.2,809.2,809.2,809.2,809.2,454.6,454.6,454.6,454.6,454.6,454.6,454.6,454.6,454.6,454.6,454.6,319.73333333333335
3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,381.0,381.0,235.5,235.5,235.5,235.5,235.5,235.5,235.5,235.5,235.5,235.5,235.5,235.5,190.33333333333334
3440,0.0,0.0,0.0,0.0,0.0,263.9,263.9,263.9,263.9,263.9,263.9,263.9,389.45,389.45,389.45,389.45,389.45,389.45,389.45,389.45,389.45,389.45,523.9699999999999,523.9699999999999,523.9699999999999,523.9699999999999,523.9699999999999,523.9699999999999
3441,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,430.0,430.0
3442,0.0,0.0,0.0,0.0,0.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,209.5,209.5
3443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,236.3033333333333,236.3033333333333
3444,1000.0,1000.0,1000.0,1000.0,1000.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,622.0,622.0,622.0,622.0,622.0,622.0
3445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,505.0,505.0,505.0,505.0,505.0,505.0,356.6666666666667,356.6666666666667,356.6666666666667,356.6666666666667,356.6666666666667,356.6666666666667,356.6666666666667,356.6666666666667,356.6666666666667,356.6666666666667
3446,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,320.87,484.435,484.435,484.435,484.435,357.28999999999996,357.28999999999996
3447,400.0,400.0,400.0,400.0,400.0,333.3333333333333,333.3333333333333,333.3333333333333,333.3333333333333,333.3333333333333,333.3333333333333,333.3333333333333,333.3333333333333,333.3333333333333,333.3333333333333,333.3333333333333,441.5,441.5,441.5,441.5,441.5,441.5,441.5,441.5,441.5,441.5,441.5,441.5
3448,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,104.33333333333333,104.33333333333333
3449,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667,466.9166666666667
3450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.5,249.5,249.5,249.5,249.5,249.5,249.5,249.5,249.5,249.5,249.5,249.5,189.66666666666666,189.66666666666666,189.66666666666666,189.66666666666666,189.66666666666666,189.66666666666666
3451,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,506.3333333333333,506.3333333333333,506.3333333333333,506.3333333333333,506.3333333333333,506.3333333333333,506.3333333333333,506.3333333333333,506.3333333333333,506.3333333333333
3452,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,85.0,85.0,85.0,85.0,85.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
3453,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,147.0,147.0,147.0,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666,134.66666666666666
3454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,264.5,264.5,264.5,264.5,264.5,264.5,264.5,225.33333333333334,225.33333333333334,225.33333333333334,225.33333333333334,225.33333333333334,225.33333333333334,225.33333333333334,225.33333333333334,225.33333333333334,225.33333333333334
3455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,750.0,750.0,750.0,753.5,753.5,753.5,753.5,753.5,753.5,753.5,638.6666666666666,638.6666666666666,638.6666666666666,638.6666666666666,638.6666666666666,638.6666666666666
3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,943.0,943.0,943.0,943.0,943.0,943.0,846.5,846.5,846.5,846.5,846.5,846.5,846.5,846.5,846.5,846.5
3457,864.0,864.0,864.0,864.0,864.0,864.0,864.0,864.0,864.0,864.0,639.39,639.39,639.39,639.39,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334,559.5933333333334
3458,203.45,203.45,203.45,203.45,203.45,203.45,203.45,203.45,203.45,203.45,203.45,203.45,203.45,250.225,250.225,250.225,173.15,173.15,173.15,173.15,173.15,173.15,173.15,173.15,173.15,173.15,173.15,173.15
3459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.31,772.31,772.31,772.31,772.31,772.31,584.8733333333333,584.8733333333333,584.8733333333333,584.8733333333333,584.8733333333333,584.8733333333333,584.8733333333333,584.8733333333333,584.8733333333333,584.8733333333333
3460,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,278.70666666666665,278.70666666666665,278.70666666666665,278.70666666666665,278.70666666666665,278.70666666666665
3461,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,419.5,419.5,419.5,419.5,419.5,419.5,419.5,490.3333333333333,490.3333333333333,490.3333333333333,490.3333333333333,490.3333333333333,490.3333333333333,490.3333333333333,490.3333333333333,490.3333333333333,490.3333333333333,490.3333333333333,490.3333333333333
3462,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,569.3333333333334
3463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,364.5,364.5
3464,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,340.5,340.5,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0
3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,67.0,67.0,67.0,67.0,67.0,67.0,520.6666666666666,520.6666666666666,520.6666666666666,520.6666666666666,520.6666666666666,520.6666666666666,520.6666666666666,520.6666666666666,520.6666666666666,520.6666666666666
3466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,525.0,525.0,525.0,525.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0
3467,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,156.45499999999998,138.02,138.02,138.02,138.02,138.02,138.02,138.02,138.02,138.02,138.02
3468,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,533.0
3469,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,137.5,137.5,137.5,137.5,137.5,137.5,137.5,137.5,137.5,137.5,137.5,137.5,137.5,137.5,137.5,137.5,98.33333333333333
3470,706.14,706.14,706.14,706.14,706.14,706.14,706.14,706.14,706.14,417.07,417.07,417.07,417.07,417.07,417.07,417.07,417.07,417.07,411.37999999999994,411.37999999999994,411.37999999999994,411.37999999999994,411.37999999999994,411.37999999999994,411.37999999999994,411.37999999999994,411.37999999999994,411.37999999999994
3471,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,523.5,523.5,523.5,528.76,528.76,528.76,528.76,528.76,528.76,528.76,528.76,528.76,528.76,528.76,528.76,528.76,528.76
3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,649.0,649.0,649.0,649.0,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,229.66666666666666
3473,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,730.0,730.0,730.0,730.0,553.3333333333334,553.3333333333334,553.3333333333334,553.3333333333334,553.3333333333334,553.3333333333334,553.3333333333334,553.3333333333334,553.3333333333334,553.3333333333334,553.3333333333334,553.3333333333334
3474,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,432.5,432.5,432.5,432.5,434.3333333333333,434.3333333333333,434.3333333333333,420.75,420.75,420.75,420.75,420.75,420.75,420.75,420.75,420.75,420.75
3475,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,274.49,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,385.32666666666665,293.995
3476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,212.5,212.5,212.5,212.5,212.5,212.5,212.5,212.5,158.33333333333334,158.33333333333334,158.33333333333334,158.33333333333334,158.33333333333334,158.33333333333334
3477,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,268.0,268.0,620.14,620.14,620.14,620.14,620.14,620.14,620.14,620.14,620.14,620.14,620.14,620.14
3478,266.02,266.02,266.02,266.02,266.02,266.02,266.02,266.02,266.02,266.02,266.02,266.02,266.02,266.02,382.51,382.51,382.51,382.51,382.51,382.51,382.51,382.51,438.00666666666666,438.00666666666666,438.00666666666666,438.00666666666666,438.00666666666666,438.00666666666666
3479,789.0,789.0,789.0,789.0,789.0,789.0,789.0,789.0,789.0,789.0,789.0,789.0,789.0,789.0,427.0,427.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0
3480,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,470.0,470.0,470.0,470.0,470.0,470.0
3481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,516.5,516.5,516.5,516.5,380.08,380.08,380.08,380.08,380.08,380.08,380.08,380.08,380.08,380.08
3482,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,650.5,436.6666666666667,436.6666666666667,436.6666666666667,436.6666666666667,436.6666666666667,436.6666666666667
3483,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,169.9,127.95,127.95,127.95,127.95,127.95,127.95,127.95,127.95,127.95,127.95,127.95,127.95,127.95,127.95,100.96666666666665
3484,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,221.0,221.0,221.0,221.0,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666,300.8566666666666
3485,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,166.66666666666666,166.66666666666666,166.66666666666666,166.66666666666666,166.66666666666666,166.66666666666666,166.66666666666666,166.66666666666666,166.66666666666666,166.66666666666666
3486,1378.5,1378.5,1378.5,1378.5,1378.5,1378.5,1378.5,1378.5,1378.5,1378.5,1378.5,1378.5,1378.5,1378.5,714.25,714.25,714.25,714.25,714.25,714.25,714.25,714.25,524.8333333333334,524.8333333333334,524.8333333333334,524.8333333333334,524.8333333333334,524.8333333333334
3487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,130.0,130.0,130.0,89.66333333333334,89.66333333333334,89.66333333333334,89.66333333333334,89.66333333333334,89.66333333333334,89.66333333333334,89.66333333333334,89.66333333333334,89.66333333333334,89.66333333333334,89.66333333333334
3488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,644.6666666666666,644.6666666666666,644.6666666666666,644.6666666666666,644.6666666666666,644.6666666666666
3489,586.0,586.0,586.0,586.0,586.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0
3490,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,69.5,69.5,69.5,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,207.25,207.25,207.25,207.25,207.25,207.25
3491,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,523.8366666666667,523.8366666666667,523.8366666666667,523.8366666666667,523.8366666666667,523.8366666666667
3492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
3493,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,468.0,468.0,468.0,468.0,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333,331.3333333333333
3494,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,513.3333333333334,513.3333333333334,513.3333333333334,513.3333333333334,513.3333333333334,513.3333333333334
3495,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0
3496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,266.0,266.0
3497,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,202.5,202.5,202.5,202.5,202.5,202.5,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0
3498,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,296.675,296.675,296.675,296.675,296.675,296.675,296.675,296.675,296.675,216.11666666666667,216.11666666666667,216.11666666666667,216.11666666666667,216.11666666666667,216.11666666666667
3499,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,449.5,449.5,449.5,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0
3500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,450.0,450.0,450.0,233.625,233.625,233.625,233.625,233.625,233.625,233.625,233.625,233.625,233.625,233.625,233.625,489.0833333333333,489.0833333333333
3501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,525.0,525.0,632.6666666666666,632.6666666666666,632.6666666666666,632.6666666666666,632.6666666666666,632.6666666666666,632.6666666666666,632.6666666666666,632.6666666666666,632.6666666666666,632.6666666666666,632.6666666666666
3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,389.5,389.5,389.5,389.5,389.5,389.5,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0
3503,1046.71,1046.71,1046.71,1046.71,1046.71,1046.71,1046.71,1046.71,1046.71,1046.71,1046.71,1046.71,533.355,533.355,533.355,533.355,602.2366666666667,602.2366666666667,602.2366666666667,602.2366666666667,602.2366666666667,602.2366666666667,602.2366666666667,602.2366666666667,602.2366666666667,602.2366666666667,602.2366666666667,602.2366666666667
3504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.5,147.5,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0
3505,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,14.0,259.3333333333333,259.3333333333333,259.3333333333333,259.3333333333333,259.3333333333333,259.3333333333333,259.3333333333333,259.3333333333333,259.3333333333333,259.3333333333333,259.3333333333333,259.3333333333333
3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,820.0,820.0,820.0,820.0,820.0,820.0
3507,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,509.3333333333333,509.3333333333333,509.3333333333333,509.3333333333333,509.3333333333333,509.3333333333333
3508,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,207.5,207.5,207.5,207.5,471.6666666666667,471.6666666666667,471.6666666666667,471.6666666666667,471.6666666666667,471.6666666666667,471.6666666666667,471.6666666666667,471.6666666666667,471.6666666666667,471.6666666666667,471.6666666666667,471.6666666666667
3509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,221.0,221.0,160.5,160.5,160.5,477.6666666666667,477.6666666666667,477.6666666666667,477.6666666666667,477.6666666666667,477.6666666666667,477.6666666666667,477.6666666666667,477.6666666666667,477.6666666666667,477.6666666666667,477.6666666666667,477.6666666666667
3510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,344.0
3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,256.305,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666,185.53666666666666
3512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,193.5,193.5,193.5,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334,192.33333333333334
3513,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,115.0,115.0,253.66666666666666,253.66666666666666,253.66666666666666,253.66666666666666,253.66666666666666,253.66666666666666,253.66666666666666,253.66666666666666,253.66666666666666,253.66666666666666
3514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.48,217.24,217.24,217.24,217.24,217.24,217.24,217.24,217.24,217.24,217.24,217.24,217.24,217.24,217.24,217.24,217.24,187.82666666666668
3515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,800.0,800.0,800.0,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334,567.3333333333334
3516,301.0,301.0,301.0,301.0,301.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,205.25,205.25,205.25,205.25,205.25,205.25,205.25,205.25,205.25,205.25
3517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,625.0,477.5,477.5,477.5,477.5,477.5,477.5,477.5,477.5,477.5,477.5,477.5,477.5,458.3333333333333,458.3333333333333
3518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,41.0,41.0,41.0,320.5,320.5,320.5,320.5,320.5,320.5,357.0,357.0,357.0,357.0,357.0,357.0
3519,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,255.66666666666666,255.66666666666666,255.66666666666666,255.66666666666666,255.66666666666666,255.66666666666666,255.66666666666666,255.66666666666666,255.66666666666666,255.66666666666666,255.66666666666666,255.66666666666666,255.66666666666666
3520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.5,374.5,374.5,294.3333333333333,294.3333333333333,294.3333333333333,294.3333333333333,294.3333333333333,294.3333333333333,294.3333333333333,294.3333333333333,294.3333333333333,294.3333333333333,294.3333333333333,294.3333333333333,294.3333333333333
