,a,customer_id,CustomerID,OrderDate,quantity,ItemProfit,WeekID,DayID
1188,2712.0,3580.0,938.0,1997-09-25,3.0,8.97,38,267
1189,933.0,3311.0,304.0,1998-06-13,2.0,23.76,75,528
1190,3402.0,12270.0,1180.0,1998-06-13,3.0,37.47,75,528
1191,5920.0,20192.0,1990.0,1998-06-13,1.0,14.49,75,528
1192,6659.0,22791.0,2265.0,1998-06-13,1.0,11.49,75,528
1193,937.0,3318.0,306.0,1998-03-21,1.0,11.49,63,444
1194,1469.0,5281.0,492.0,1998-03-21,2.0,18.98,63,444
1195,1907.0,6931.0,650.0,1998-03-21,2.0,22.48,63,444
1196,2429.0,8853.0,834.0,1998-03-21,1.0,11.49,63,444
1197,2984.0,10814.0,1033.0,1998-03-21,2.0,33.98,63,444
1198,4177.0,14688.0,1423.0,1998-03-21,2.0,24.46,63,444
1199,963.0,3451.0,317.0,1997-06-02,2.0,29.75,21,152
1200,2711.0,3580.0,938.0,1997-06-02,1.0,14.96,21,152
1201,5269.0,18187.0,1786.0,1997-06-02,1.0,7.78,21,152
1202,6790.0,23205.0,2313.0,1997-06-02,1.0,11.77,21,152
1203,967.0,3469.0,319.0,1997-05-10,2.0,48.94,18,129
1204,4101.0,14417.0,1398.0,1997-05-10,2.0,25.54,18,129
1205,6465.0,22120.0,2199.0,1997-05-10,1.0,9.98,18,129
1206,968.0,3469.0,319.0,1997-11-30,3.0,42.97,47,333
1207,4121.0,14519.0,1408.0,1997-11-30,1.0,27.99,47,333
1208,6544.0,22434.0,2227.0,1997-11-30,2.0,17.48,47,333
1209,971.0,3487.0,320.0,1998-06-30,1.0,11.88,77,545
1210,978.0,3341.0,323.0,1997-03-18,1.0,41.77,10,76
1211,1542.0,5461.0,513.0,1997-03-18,2.0,37.65,10,76
1212,1697.0,5936.0,560.0,1997-03-18,2.0,30.32,10,76
1213,1926.0,7021.0,659.0,1997-03-18,2.0,26.73,10,76
1214,3781.0,13350.0,1286.0,1997-03-18,1.0,16.36,10,76
1215,3894.0,13614.0,1320.0,1997-03-18,1.0,13.97,10,76
1216,4583.0,15878.0,1551.0,1997-03-18,1.0,11.97,10,76
1217,4947.0,17163.0,1681.0,1997-03-18,1.0,12.97,10,76
1218,5267.0,18187.0,1786.0,1997-03-18,1.0,9.77,10,76
1219,5462.0,18919.0,1855.0,1997-03-18,3.0,43.89,10,76
1220,6299.0,17862.0,2148.0,1997-03-18,1.0,18.77,10,76
1221,6349.0,21436.0,2150.0,1997-03-18,2.0,23.34,10,76
1222,6350.0,21557.0,2151.0,1997-03-18,2.0,16.77,10,76
1223,6364.0,21698.0,2155.0,1997-03-18,3.0,33.27,10,76
1224,6369.0,21699.0,2156.0,1997-03-18,3.0,22.73,10,76
1225,6370.0,21715.0,2157.0,1997-03-18,1.0,21.99,10,76
1226,6371.0,21729.0,2158.0,1997-03-18,1.0,14.37,10,76
1227,6374.0,21782.0,2161.0,1997-03-18,1.0,16.79,10,76
1228,6377.0,21784.0,2162.0,1997-03-18,2.0,32.29,10,76
1229,6387.0,21802.0,2164.0,1997-03-18,4.0,37.84,10,76
1230,6388.0,21825.0,2165.0,1997-03-18,2.0,22.74,10,76
1231,6390.0,21828.0,2166.0,1997-03-18,2.0,21.54,10,76
1232,6397.0,21850.0,2167.0,1997-03-18,1.0,14.37,10,76
1233,6399.0,21853.0,2168.0,1997-03-18,1.0,11.77,10,76
1234,6404.0,21862.0,2169.0,1997-03-18,1.0,21.97,10,76
1235,6405.0,21864.0,2170.0,1997-03-18,1.0,13.97,10,76
1236,6407.0,21879.0,2171.0,1997-03-18,2.0,16.75,10,76
1237,6413.0,21899.0,2173.0,1997-03-18,1.0,10.77,10,76
1238,6414.0,21912.0,2174.0,1997-03-18,2.0,29.92,10,76
1239,6416.0,21921.0,2175.0,1997-03-18,1.0,26.99,10,76
1240,6420.0,21939.0,2177.0,1997-03-18,1.0,9.77,10,76
1241,6425.0,21943.0,2178.0,1997-03-18,1.0,15.36,10,76
1242,1026.0,3510.0,326.0,1997-01-15,1.0,23.99,2,14
1243,1027.0,3525.0,327.0,1997-01-15,1.0,19.97,2,14
1244,1028.0,3545.0,328.0,1997-01-15,1.0,12.7,2,14
1245,1029.0,3556.0,329.0,1997-01-15,2.0,39.96,2,14
1246,1037.0,3571.0,331.0,1997-01-15,1.0,14.7,2,14
1247,1041.0,3587.0,333.0,1997-01-15,1.0,14.96,2,14
1248,1042.0,3601.0,334.0,1997-01-15,1.0,15.36,2,14
1249,1043.0,3612.0,335.0,1997-01-15,2.0,26.14,2,14
1250,1053.0,3629.0,337.0,1997-01-15,1.0,11.99,2,14
1251,1054.0,3656.0,338.0,1997-01-15,1.0,11.77,2,14
1252,1059.0,3660.0,339.0,1997-01-15,1.0,8.77,2,14
1253,1062.0,3674.0,340.0,1997-01-15,2.0,30.13,2,14
1254,1063.0,3690.0,341.0,1997-01-15,1.0,19.99,2,14
1255,1064.0,3704.0,342.0,1997-01-15,1.0,27.99,2,14
1256,1065.0,3726.0,343.0,1997-01-15,2.0,29.98,2,14
1257,1040.0,3584.0,332.0,1997-04-24,1.0,9.98,16,113
1258,1359.0,4907.0,457.0,1997-04-24,2.0,25.48,16,113
1259,2333.0,8538.0,805.0,1997-04-24,2.0,24.69,16,113
1260,2784.0,10064.0,965.0,1997-04-24,4.0,42.02,16,113
1261,4491.0,15622.0,1521.0,1997-04-24,1.0,14.9,16,113
1262,6293.0,21652.0,2145.0,1997-04-24,1.0,11.77,16,113
1263,1055.0,3656.0,338.0,1998-04-01,1.0,9.49,65,455
1264,1056.0,3656.0,338.0,1998-04-14,1.0,13.99,66,468
1265,1057.0,3656.0,338.0,1998-05-15,1.0,11.49,71,499
1266,1058.0,3656.0,338.0,1998-05-15,1.0,12.99,71,499
1267,4354.0,15189.0,1482.0,1998-05-15,1.0,11.49,71,499
1268,1080.0,3820.0,351.0,1997-03-24,1.0,12.77,11,82
1269,3138.0,11397.0,1093.0,1997-03-24,3.0,39.94,11,82
1270,3895.0,13614.0,1320.0,1997-03-24,1.0,14.96,11,82
1271,4411.0,15477.0,1507.0,1997-03-24,1.0,9.77,11,82
1272,4847.0,16810.0,1646.0,1997-03-24,3.0,38.31,11,82
1273,5694.0,19443.0,1911.0,1997-03-24,1.0,12.79,11,82
1274,5736.0,19559.0,1929.0,1997-03-24,1.0,9.77,11,82
1275,6391.0,21828.0,2166.0,1997-03-24,2.0,21.54,11,82
1276,6421.0,21939.0,2177.0,1997-03-24,1.0,12.97,11,82
1277,6735.0,6497.0,2295.0,1997-03-24,2.0,20.76,11,82
1278,6738.0,12083.0,2296.0,1997-03-24,3.0,45.11,11,82
1279,6740.0,18028.0,2297.0,1997-03-24,2.0,35.95,11,82
1280,6741.0,18985.0,2298.0,1997-03-24,1.0,29.99,11,82
1281,6742.0,19886.0,2299.0,1997-03-24,1.0,39.37,11,82
1282,6743.0,23123.0,2300.0,1997-03-24,1.0,15.99,11,82
1283,6748.0,23140.0,2302.0,1997-03-24,1.0,14.96,11,82
1284,6759.0,23160.0,2304.0,1997-03-24,1.0,13.38,11,82
1285,6760.0,23163.0,2305.0,1997-03-24,1.0,17.9,11,82
1286,6769.0,23168.0,2307.0,1997-03-24,1.0,11.77,11,82
1287,6774.0,23177.0,2309.0,1997-03-24,2.0,31.92,11,82
1288,6777.0,23181.0,2310.0,1997-03-24,2.0,27.28,11,82
1289,6778.0,23202.0,2311.0,1997-03-24,3.0,38.33,11,82
1290,6786.0,23205.0,2313.0,1997-03-24,1.0,14.37,11,82
1291,6793.0,23223.0,2315.0,1997-03-24,3.0,34.31,11,82
1292,6795.0,23231.0,2316.0,1997-03-24,1.0,15.96,11,82
1293,6797.0,23243.0,2317.0,1997-03-24,3.0,37.5,11,82
1294,6798.0,23245.0,2318.0,1997-03-24,1.0,19.97,11,82
1295,6803.0,23261.0,2319.0,1997-03-24,1.0,12.77,11,82
1296,6804.0,23277.0,2320.0,1997-03-24,3.0,41.91,11,82
1297,6805.0,23291.0,2321.0,1997-03-24,1.0,29.99,11,82
1298,6807.0,23303.0,2322.0,1997-03-24,2.0,33.14,11,82
1299,6808.0,23316.0,2323.0,1997-03-24,1.0,13.99,11,82
1300,6809.0,23328.0,2324.0,1997-03-24,1.0,23.99,11,82
1301,6810.0,23330.0,2325.0,1997-03-24,1.0,21.7,11,82
1302,6812.0,23343.0,2326.0,1997-03-24,2.0,18.74,11,82
1303,1097.0,3965.0,363.0,1997-03-31,1.0,9.77,12,89
1304,1132.0,4096.0,377.0,1997-03-31,1.0,13.97,12,89
1305,4366.0,15286.0,1490.0,1997-03-31,2.0,29.33,12,89
1306,4381.0,15373.0,1497.0,1997-03-31,2.0,31.52,12,89
1307,1118.0,4005.0,370.0,1997-04-26,2.0,24.74,16,115
1308,6671.0,22922.0,2274.0,1997-04-26,1.0,26.99,16,115
1309,6799.0,23245.0,2318.0,1997-04-26,2.0,37.73,16,115
1310,1119.0,4005.0,370.0,1998-03-09,2.0,21.48,61,432
1311,1609.0,5651.0,532.0,1998-03-09,4.0,37.96,61,432
1312,1729.0,6054.0,570.0,1998-03-09,1.0,12.49,61,432
1313,2146.0,5067.0,731.0,1998-03-09,2.0,9.48,61,432
1314,4594.0,15902.0,1554.0,1998-03-09,1.0,11.49,61,432
1315,5536.0,17913.0,1886.0,1998-03-09,1.0,15.49,61,432
1316,5600.0,19286.0,1896.0,1998-03-09,2.0,26.56,61,432
1317,5978.0,20532.0,2022.0,1998-03-09,1.0,9.99,61,432
1318,6415.0,21912.0,2174.0,1998-03-09,2.0,25.37,61,432
1319,1121.0,4019.0,371.0,1998-03-24,2.0,23.48,63,447
1320,6867.0,23466.0,2344.0,1998-03-24,1.0,11.49,63,447
1321,1129.0,4090.0,376.0,1998-02-04,2.0,29.48,57,399
1322,6110.0,20980.0,2071.0,1998-02-04,2.0,27.98,57,399
1323,1130.0,4090.0,376.0,1998-03-27,1.0,21.99,64,450
1324,5974.0,20525.0,2021.0,1998-03-27,2.0,29.48,64,450
1325,1134.0,4101.0,378.0,1997-06-20,1.0,16.7,24,170
1326,1200.0,4374.0,401.0,1997-06-20,1.0,12.25,24,170
1327,1988.0,7162.0,678.0,1997-06-20,1.0,14.96,24,170
1328,2411.0,8700.0,822.0,1997-06-20,1.0,14.96,24,170
1329,3182.0,11556.0,1112.0,1997-06-20,1.0,14.96,24,170
1330,5245.0,18069.0,1775.0,1997-06-20,1.0,14.96,24,170
1331,6109.0,20980.0,2071.0,1997-06-20,1.0,8.97,24,170
1332,1176.0,2046.0,389.0,1997-02-24,1.0,14.79,7,54
1333,1612.0,5674.0,534.0,1997-02-24,3.0,44.88,7,54
1334,3060.0,11067.0,1062.0,1997-02-24,3.0,41.92,7,54
1335,3072.0,11018.0,1071.0,1997-02-24,1.0,12.77,7,54
1336,3147.0,11445.0,1097.0,1997-02-24,1.0,14.37,7,54
1337,3175.0,11521.0,1109.0,1997-02-24,1.0,15.36,7,54
1338,3773.0,13330.0,1283.0,1997-02-24,1.0,17.76,7,54
1339,4319.0,5047.0,1472.0,1997-02-24,2.0,32.33,7,54
1340,4331.0,11673.0,1474.0,1997-02-24,1.0,15.36,7,54
1341,4332.0,13108.0,1475.0,1997-02-24,2.0,34.6,7,54
1342,4338.0,13813.0,1477.0,1997-02-24,3.0,42.49,7,54
1343,4347.0,14689.0,1479.0,1997-02-24,1.0,11.77,7,54
1344,4350.0,14769.0,1480.0,1997-02-24,2.0,29.92,7,54
1345,4352.0,15189.0,1482.0,1997-02-24,2.0,24.73,7,54
1346,4356.0,15191.0,1483.0,1997-02-24,1.0,38.99,7,54
1347,4357.0,15204.0,1484.0,1997-02-24,1.0,12.97,7,54
1348,4358.0,15222.0,1485.0,1997-02-24,2.0,30.72,7,54
1349,4359.0,15239.0,1486.0,1997-02-24,2.0,43.35,7,54
1350,4360.0,15256.0,1487.0,1997-02-24,1.0,13.97,7,54
1351,4361.0,15272.0,1488.0,1997-02-24,2.0,27.94,7,54
1352,4362.0,15273.0,1489.0,1997-02-24,1.0,14.37,7,54
1353,4364.0,15286.0,1490.0,1997-02-24,1.0,25.77,7,54
1354,4367.0,15291.0,1491.0,1997-02-24,1.0,15.36,7,54
1355,4368.0,15306.0,1492.0,1997-02-24,1.0,11.77,7,54
1356,4371.0,15322.0,1493.0,1997-02-24,1.0,19.77,7,54
1357,4377.0,15361.0,1496.0,1997-02-24,1.0,14.96,7,54
1358,4380.0,15373.0,1497.0,1997-02-24,2.0,25.14,7,54
1359,4385.0,15387.0,1498.0,1997-02-24,2.0,32.32,7,54
1360,4386.0,15394.0,1499.0,1997-02-24,1.0,20.97,7,54
1361,4388.0,15405.0,1500.0,1997-02-24,1.0,19.99,7,54
1362,4389.0,15422.0,1501.0,1997-02-24,1.0,12.79,7,54
1363,4400.0,15431.0,1503.0,1997-02-24,3.0,35.31,7,54
1364,4409.0,15477.0,1507.0,1997-02-24,1.0,9.98,7,54
1365,1178.0,2046.0,389.0,1997-12-18,2.0,27.98,50,351
1366,4950.0,17163.0,1681.0,1997-12-18,1.0,9.49,50,351
1367,1187.0,4288.0,395.0,1997-02-18,2.0,23.54,6,48
1368,1262.0,4593.0,423.0,1997-02-18,1.0,11.77,6,48
1369,3150.0,11454.0,1099.0,1997-02-18,2.0,13.58,6,48
1370,3382.0,12123.0,1168.0,1997-02-18,1.0,9.97,6,48
1371,3469.0,12432.0,1198.0,1997-02-18,2.0,24.74,6,48
1372,3736.0,12853.0,1266.0,1997-02-18,1.0,6.79,6,48
1373,3861.0,1425.0,1301.0,1997-02-18,1.0,17.3,6,48
1374,3863.0,12380.0,1303.0,1997-02-18,2.0,23.94,6,48
1375,3868.0,13476.0,1306.0,1997-02-18,1.0,16.76,6,48
1376,3869.0,13480.0,1307.0,1997-02-18,2.0,27.94,6,48
1377,3872.0,13489.0,1309.0,1997-02-18,1.0,14.96,6,48
1378,3879.0,13535.0,1313.0,1997-02-18,1.0,13.97,6,48
1379,3882.0,13547.0,1314.0,1997-02-18,2.0,20.55,6,48
1380,3883.0,13559.0,1315.0,1997-02-18,3.0,41.9,6,48
1381,3891.0,13580.0,1318.0,1997-02-18,2.0,36.73,6,48
1382,3892.0,13598.0,1319.0,1997-02-18,2.0,32.72,6,48
1383,3893.0,13614.0,1320.0,1997-02-18,2.0,27.28,6,48
1384,3897.0,13616.0,1321.0,1997-02-18,2.0,29.98,6,48
1385,3898.0,13629.0,1322.0,1997-02-18,1.0,13.97,6,48
1386,3899.0,13648.0,1323.0,1997-02-18,2.0,29.27,6,48
1387,3901.0,13679.0,1325.0,1997-02-18,2.0,29.98,6,48
1388,3902.0,13698.0,1326.0,1997-02-18,1.0,35.77,6,48
1389,3903.0,13701.0,1327.0,1997-02-18,2.0,26.56,6,48
1390,3906.0,13709.0,1328.0,1997-02-18,2.0,24.98,6,48
1391,3925.0,13726.0,1331.0,1997-02-18,1.0,24.99,6,48
1392,3926.0,13739.0,1332.0,1997-02-18,1.0,11.77,6,48
1393,3928.0,13764.0,1334.0,1997-02-18,1.0,15.3,6,48
1394,1189.0,4309.0,396.0,1997-12-15,3.0,38.97,49,348
1395,3448.0,12311.0,1188.0,1997-12-15,1.0,18.49,49,348
1396,6136.0,21042.0,2079.0,1997-12-15,1.0,14.49,49,348
1397,1192.0,4316.0,397.0,1997-04-19,1.0,14.37,15,108
1398,4675.0,16154.0,1583.0,1997-04-19,1.0,14.96,15,108
1399,1193.0,4316.0,397.0,1997-06-16,1.0,11.77,23,166
1400,1199.0,4374.0,401.0,1997-06-05,2.0,24.02,22,155
1401,6417.0,21921.0,2175.0,1997-06-05,1.0,29.6,22,155
1402,1217.0,4392.0,404.0,1998-02-12,2.0,18.98,58,407
1403,4295.0,15061.0,1464.0,1998-02-12,1.0,14.49,58,407
1404,6866.0,23466.0,2344.0,1998-02-12,1.0,13.49,58,407
1405,1221.0,4408.0,406.0,1997-05-09,1.0,11.77,18,128
1406,4413.0,12929.0,1508.0,1997-05-09,2.0,31.13,18,128
1407,5690.0,19430.0,1910.0,1997-05-09,3.0,46.71,18,128
1408,1223.0,4424.0,407.0,1997-08-29,1.0,14.96,34,240
1409,5445.0,18802.0,1845.0,1997-08-29,1.0,14.96,34,240
1410,1224.0,4424.0,407.0,1998-06-11,2.0,23.76,75,526
1411,4222.0,14792.0,1436.0,1998-06-11,1.0,9.99,75,526
1412,4379.0,15361.0,1496.0,1998-06-11,1.0,12.99,75,526
1413,6568.0,22493.0,2234.0,1998-06-11,1.0,12.49,75,526
1414,1249.0,1727.0,416.0,1997-01-19,3.0,35.31,2,18
1415,1250.0,4269.0,417.0,1997-01-19,1.0,10.77,2,18
1416,1251.0,4525.0,418.0,1997-01-19,2.0,26.74,2,18
1417,1252.0,4544.0,419.0,1997-01-19,1.0,11.77,2,18
1418,1254.0,4564.0,420.0,1997-01-19,2.0,39.36,2,18
1419,1256.0,4581.0,421.0,1997-01-19,1.0,16.9,2,18
1420,1270.0,4616.0,425.0,1997-01-19,1.0,12.49,2,18
1421,1271.0,4630.0,426.0,1997-01-19,3.0,36.73,2,18
1422,1272.0,4644.0,427.0,1997-01-19,1.0,21.37,2,18
1423,1281.0,4653.0,429.0,1997-01-19,1.0,15.36,2,18
1424,1282.0,4669.0,430.0,1997-01-19,1.0,15.36,2,18
1425,1283.0,4687.0,431.0,1997-01-19,2.0,31.72,2,18
1426,1285.0,4701.0,432.0,1997-01-19,1.0,11.77,2,18
1427,1287.0,4718.0,434.0,1997-01-19,3.0,37.51,2,18
1428,1290.0,4732.0,435.0,1997-01-19,1.0,9.77,2,18
1429,1291.0,4749.0,436.0,1997-01-19,2.0,39.98,2,18
1430,1293.0,4791.0,438.0,1997-01-19,2.0,31.52,2,18
1431,1294.0,4794.0,439.0,1997-01-19,1.0,15.99,2,18
1432,1310.0,4807.0,442.0,1997-01-19,1.0,13.97,2,18
1433,1253.0,4544.0,419.0,1998-03-02,1.0,29.49,60,425
1434,1255.0,4564.0,420.0,1997-12-02,2.0,30.98,47,335
1435,5757.0,19700.0,1940.0,1997-12-02,1.0,13.99,47,335
1436,6711.0,23049.0,2287.0,1997-12-02,2.0,27.98,47,335
1437,1263.0,4593.0,423.0,1997-06-06,1.0,14.96,22,156
1438,2303.0,8419.0,794.0,1997-06-06,1.0,10.98,22,156
1439,1273.0,4644.0,427.0,1997-02-19,2.0,29.33,7,49
1440,2257.0,8222.0,777.0,1997-02-19,1.0,6.79,7,49
1441,2882.0,10440.0,999.0,1997-02-19,1.0,10.78,7,49
1442,3931.0,12702.0,1336.0,1997-02-19,1.0,12.49,7,49
1443,3932.0,12702.0,1336.0,1997-02-19,2.0,28.74,7,49
1444,3933.0,13771.0,1337.0,1997-02-19,1.0,15.36,7,49
1445,3940.0,13794.0,1339.0,1997-02-19,2.0,29.58,7,49
1446,3941.0,13802.0,1340.0,1997-02-19,1.0,11.77,7,49
1447,3943.0,13811.0,1341.0,1997-02-19,1.0,13.97,7,49
1448,3947.0,13829.0,1342.0,1997-02-19,1.0,11.77,7,49
1449,3948.0,13844.0,1343.0,1997-02-19,1.0,19.99,7,49
1450,3952.0,13869.0,1345.0,1997-02-19,2.0,26.14,7,49
1451,3953.0,13883.0,1346.0,1997-02-19,1.0,12.79,7,49
1452,3954.0,13898.0,1347.0,1997-02-19,1.0,13.97,7,49
1453,3967.0,13917.0,1350.0,1997-02-19,1.0,20.97,7,49
1454,3968.0,13924.0,1351.0,1997-02-19,2.0,29.48,7,49
1455,3976.0,13939.0,1353.0,1997-02-19,1.0,31.99,7,49
1456,3979.0,13941.0,1354.0,1997-02-19,1.0,13.97,7,49
1457,3981.0,13954.0,1355.0,1997-02-19,1.0,11.77,7,49
1458,3990.0,13978.0,1357.0,1997-02-19,1.0,15.36,7,49
1459,3992.0,13995.0,1358.0,1997-02-19,1.0,26.0,7,49
1460,4001.0,14013.0,1360.0,1997-02-19,1.0,14.79,7,49
1461,4002.0,14021.0,1361.0,1997-02-19,1.0,11.77,7,49
1462,4004.0,14029.0,1362.0,1997-02-19,1.0,37.97,7,49
1463,4005.0,14045.0,1363.0,1997-02-19,1.0,14.37,7,49
1464,4007.0,14050.0,1364.0,1997-02-19,1.0,14.37,7,49
1465,1288.0,4718.0,434.0,1997-03-19,2.0,25.74,11,77
1466,4694.0,16307.0,1595.0,1997-03-19,1.0,15.36,11,77
1467,5430.0,18756.0,1840.0,1997-03-19,1.0,32.99,11,77
1468,6432.0,15712.0,2180.0,1997-03-19,1.0,38.77,11,77
1469,6434.0,21948.0,2181.0,1997-03-19,3.0,38.51,11,77
1470,6435.0,21960.0,2182.0,1997-03-19,1.0,16.36,11,77
1471,6441.0,21969.0,2184.0,1997-03-19,3.0,44.13,11,77
1472,6444.0,21996.0,2186.0,1997-03-19,4.0,43.08,11,77
1473,6446.0,22012.0,2187.0,1997-03-19,1.0,9.98,11,77
1474,6447.0,22025.0,2188.0,1997-03-19,1.0,9.99,11,77
1475,6448.0,22033.0,2189.0,1997-03-19,1.0,14.79,11,77
1476,6450.0,22037.0,2190.0,1997-03-19,1.0,8.77,11,77
1477,6454.0,22050.0,2192.0,1997-03-19,1.0,12.49,11,77
1478,6456.0,22065.0,2193.0,1997-03-19,1.0,18.99,11,77
1479,6457.0,22077.0,2194.0,1997-03-19,1.0,11.97,11,77
1480,6458.0,22095.0,2195.0,1997-03-19,1.0,13.97,11,77
1481,6459.0,22097.0,2196.0,1997-03-19,1.0,6.79,11,77
1482,6462.0,22109.0,2197.0,1997-03-19,1.0,15.76,11,77
1483,6464.0,22120.0,2199.0,1997-03-19,2.0,28.98,11,77
1484,6467.0,22133.0,2200.0,1997-03-19,2.0,30.15,11,77
1485,6474.0,22146.0,2203.0,1997-03-19,1.0,12.49,11,77
1486,6475.0,22163.0,2204.0,1997-03-19,1.0,11.77,11,77
1487,6479.0,22198.0,2206.0,1997-03-19,1.0,15.36,11,77
1488,1295.0,4794.0,439.0,1997-05-26,2.0,34.14,20,145
1489,2212.0,7974.0,757.0,1997-05-26,1.0,11.77,20,145
1490,2663.0,9622.0,916.0,1997-05-26,3.0,36.5,20,145
1491,3866.0,13314.0,1305.0,1997-05-26,2.0,26.73,20,145
1492,1314.0,3089.0,444.0,1997-02-11,2.0,29.98,5,41
1493,2281.0,7887.0,784.0,1997-02-11,3.0,38.9,5,41
1494,3032.0,11011.0,1054.0,1997-02-11,1.0,19.99,5,41
1495,3154.0,10303.0,1100.0,1997-02-11,1.0,17.7,5,41
1496,3158.0,10476.0,1101.0,1997-02-11,1.0,11.77,5,41
1497,3161.0,11347.0,1102.0,1997-02-11,1.0,15.36,5,41
1498,3164.0,11423.0,1103.0,1997-02-11,1.0,6.79,5,41
1499,3170.0,11496.0,1106.0,1997-02-11,3.0,33.31,5,41
1500,3171.0,11512.0,1107.0,1997-02-11,3.0,38.33,5,41
1501,3174.0,11521.0,1109.0,1997-02-11,1.0,9.77,5,41
1502,3179.0,11539.0,1110.0,1997-02-11,1.0,12.97,5,41
1503,3180.0,11553.0,1111.0,1997-02-11,3.0,26.53,5,41
1504,3181.0,11556.0,1112.0,1997-02-11,1.0,14.96,5,41
1505,3198.0,11578.0,1115.0,1997-02-11,1.0,15.96,5,41
1506,3199.0,11593.0,1116.0,1997-02-11,1.0,16.7,5,41
1507,3209.0,11613.0,1118.0,1997-02-11,2.0,33.94,5,41
1508,3210.0,11626.0,1119.0,1997-02-11,1.0,15.96,5,41
1509,3213.0,11646.0,1121.0,1997-02-11,1.0,13.97,5,41
1510,3221.0,11662.0,1123.0,1997-02-11,2.0,25.74,5,41
1511,3222.0,11679.0,1124.0,1997-02-11,1.0,13.97,5,41
1512,3248.0,11688.0,1128.0,1997-02-11,2.0,23.09,5,41
1513,3262.0,11709.0,1130.0,1997-02-11,1.0,15.96,5,41
1514,3263.0,11728.0,1131.0,1997-02-11,2.0,44.98,5,41
1515,3264.0,11742.0,1132.0,1997-02-11,2.0,25.74,5,41
1516,1330.0,4870.0,450.0,1997-03-16,2.0,27.33,10,74
1517,3079.0,11203.0,1075.0,1997-03-16,1.0,12.49,10,74
1518,4365.0,15286.0,1490.0,1997-03-16,2.0,28.34,10,74
1519,5715.0,19101.0,1921.0,1997-03-16,1.0,7.98,10,74
1520,6158.0,21118.0,2088.0,1997-03-16,1.0,11.77,10,74
1521,6159.0,21128.0,2089.0,1997-03-16,1.0,11.77,10,74
1522,6162.0,21131.0,2090.0,1997-03-16,2.0,28.13,10,74
1523,6164.0,21137.0,2091.0,1997-03-16,2.0,25.94,10,74
1524,6165.0,21144.0,2092.0,1997-03-16,1.0,23.99,10,74
1525,6169.0,21150.0,2093.0,1997-03-16,1.0,9.98,10,74
1526,6170.0,21161.0,2094.0,1997-03-16,2.0,29.92,10,74
1527,6174.0,21164.0,2095.0,1997-03-16,1.0,12.49,10,74
1528,6181.0,21177.0,2097.0,1997-03-16,1.0,9.98,10,74
1529,6189.0,21198.0,2100.0,1997-03-16,2.0,28.36,10,74
1530,6192.0,21200.0,2101.0,1997-03-16,1.0,15.76,10,74
1531,6195.0,21223.0,2103.0,1997-03-16,3.0,21.53,10,74
1532,6199.0,21224.0,2104.0,1997-03-16,3.0,45.88,10,74
1533,6201.0,21242.0,2105.0,1997-03-16,2.0,22.95,10,74
1534,6202.0,21244.0,2106.0,1997-03-16,1.0,14.79,10,74
1535,6209.0,21262.0,2107.0,1997-03-16,2.0,28.93,10,74
1536,6210.0,21275.0,2108.0,1997-03-16,2.0,32.52,10,74
1537,6211.0,21288.0,2109.0,1997-03-16,1.0,11.77,10,74
1538,6216.0,21296.0,2111.0,1997-03-16,1.0,17.3,10,74
1539,6218.0,21307.0,2112.0,1997-03-16,1.0,19.77,10,74
1540,6220.0,21320.0,2113.0,1997-03-16,1.0,21.77,10,74
1541,6221.0,21334.0,2114.0,1997-03-16,1.0,9.99,10,74
1542,6222.0,21351.0,2115.0,1997-03-16,1.0,14.96,10,74
1543,6223.0,21361.0,2116.0,1997-03-16,2.0,26.14,10,74
1544,6224.0,21377.0,2117.0,1997-03-16,2.0,30.33,10,74
1545,6225.0,21377.0,2117.0,1997-03-16,1.0,15.99,10,74
1546,6229.0,21381.0,2118.0,1997-03-16,2.0,22.96,10,74
1547,1340.0,4890.0,454.0,1997-07-29,1.0,14.37,29,209
1548,2050.0,2944.0,697.0,1997-07-29,1.0,14.96,29,209
1549,5764.0,19751.0,1943.0,1997-07-29,1.0,9.97,29,209
1550,1358.0,4907.0,457.0,1997-02-17,1.0,12.77,6,47
1551,3186.0,11557.0,1113.0,1997-02-17,2.0,27.94,6,47
1552,3317.0,11789.0,1141.0,1997-02-17,1.0,13.97,6,47
1553,3735.0,12853.0,1266.0,1997-02-17,2.0,30.72,6,47
1554,3737.0,13141.0,1267.0,1997-02-17,2.0,33.4,6,47
1555,3738.0,13142.0,1268.0,1997-02-17,2.0,23.94,6,47
1556,3740.0,13150.0,1269.0,1997-02-17,1.0,13.97,6,47
1557,3742.0,13158.0,1270.0,1997-02-17,2.0,40.09,6,47
1558,3756.0,13188.0,1273.0,1997-02-17,2.0,26.56,6,47
1559,3757.0,13202.0,1274.0,1997-02-17,1.0,13.97,6,47
1560,3759.0,13224.0,1276.0,1997-02-17,1.0,16.7,6,47
1561,3762.0,13234.0,1277.0,1997-02-17,1.0,18.99,6,47
1562,3764.0,13242.0,1278.0,1997-02-17,2.0,28.47,6,47
1563,3766.0,13243.0,1279.0,1997-02-17,1.0,13.97,6,47
1564,3768.0,13257.0,1280.0,1997-02-17,1.0,14.79,6,47
1565,3769.0,13284.0,1281.0,1997-02-17,1.0,11.77,6,47
1566,3770.0,13322.0,1282.0,1997-02-17,1.0,15.96,6,47
1567,3775.0,13339.0,1284.0,1997-02-17,1.0,15.36,6,47
